Age,Gender,StudyHrs,Learning_Style,Courses_Comp,Discuss_Part,AssignRate,Exam_Score(%),AttendRate,TechUse,StressLevel,SocMediaHrs,SleepHrs,Equiv_Grade,College,Degree_Program
19.0,Female,20.0,Kinesthetic,17.0,1,51.0,49.75345685800664,65.0,Yes,4,5,6,50.25207411480399,Business and Finance,Marketing
20.0,Female,41.0,Visual,10.0,0,65.0,46.22341038544103,54.0,Yes,6,2,7,53.73404623126461,Business and Finance,Accountancy
26.0,Male,18.0,Reading/Writing,14.0,1,52.0,48.68533383852539,64.0,No,4,4,7,50.01120030311523,Engineering,Computer
24.0,Male,46.0,Auditory,1.0,1,70.0,82.52907842553549,93.0,No,3,0,7,77.5174470553213,Engineering,Electrical
29.0,Male,13.0,Visual,12.0,1,59.0,42.8,83.0,Yes,10,5,5,49.28,Engineering,Civil
25.0,Male,41.0,Reading/Writing,13.0,1,55.0,59.07593834169504,51.0,Yes,3,4,8,57.44556300501702,Engineering,Aerospace
27.0,Male,26.0,Auditory,16.0,1,53.0,73.09263097123073,98.0,Yes,1,5,6,65.05557858273843,Business and Finance,Finance
26.0,Female,48.0,Kinesthetic,19.0,1,91.0,91.0885256797888,100.0,Yes,2,6,7,91.05311540787326,Business and Finance,Finance
26.0,Female,34.0,Visual,4.0,1,61.0,57.51959779362903,51.0,No,2,4,7,58.91175867617741,Business and Finance,Marketing
28.0,Male,31.0,Auditory,10.0,0,78.0,64.34694942122405,86.0,No,2,5,6,69.80816965273443,Health Sciences,Physical Therapy
20.0,Female,20.0,Reading/Writing,8.0,0,54.0,49.16127610350881,94.0,Yes,5,3,5,51.09676566210528,Engineering,Mechanical
19.0,Female,37.0,Kinesthetic,4.0,1,73.0,67.3959953831006,60.0,No,1,6,6,69.63759722986036,Business and Finance,Finance
27.0,Male,42.0,Kinesthetic,19.0,1,73.0,51.39999999999999,54.0,No,10,4,5,60.03999999999999,Health Sciences,Physical Therapy
28.0,Female,28.0,Visual,9.0,0,67.0,41.16339548882421,53.0,Yes,5,4,6,51.49803729329452,Health Sciences,Pharmacy
27.0,Female,45.0,Visual,16.0,0,55.0,60.0,60.0,Yes,1,1,6,58.0,Business and Finance,Accountancy
21.0,Female,8.0,Reading/Writing,10.0,1,79.0,32.827430976444475,55.0,Yes,9,2,10,51.29645858586669,Engineering,Civil
21.0,Male,23.0,Kinesthetic,4.0,1,91.0,73.2,83.0,Yes,1,2,5,80.32,Business and Finance,Finance
28.0,Male,18.0,Reading/Writing,8.0,0,94.0,48.97301095584189,96.0,No,9,3,7,66.98380657350513,Engineering,Mechanical
22.0,Male,8.0,Kinesthetic,3.0,0,60.0,24.0,68.0,No,10,1,4,38.4,Business and Finance,Accountancy
22.0,Male,49.0,Kinesthetic,10.0,0,55.0,60.8,56.0,Yes,1,1,8,58.48,Health Sciences,Nursing
21.0,Female,25.0,Auditory,19.0,1,79.0,54.35463548389532,62.0,No,5,2,7,64.21278129033719,Engineering,Mechanical
29.0,Male,12.0,Visual,20.0,1,98.0,53.625542457986,87.0,No,8,6,6,71.3753254747916,Health Sciences,Nursing
27.0,Female,42.0,Auditory,14.0,0,76.0,68.39999999999999,75.0,No,1,5,7,71.44,Health Sciences,Physical Therapy
19.0,Female,48.0,Visual,2.0,1,71.0,68.25329325572314,78.0,Yes,7,6,7,69.35197595343388,Health Sciences,Medical Technology
21.0,Male,46.0,Visual,19.0,1,51.0,59.39999999999999,79.0,Yes,10,4,7,56.03999999999999,Engineering,Civil
21.0,Male,30.0,Auditory,2.0,1,94.0,48.88124487422108,51.0,No,9,4,7,66.92874692453265,Engineering,Electrical
29.0,Female,12.0,Visual,3.0,0,50.0,40.9612930539922,93.0,Yes,6,6,6,44.57677583239532,Business and Finance,Accountancy
22.0,Female,28.0,Auditory,3.0,1,66.0,65.2,68.0,No,1,4,8,65.52,Engineering,Computer
28.0,Male,10.0,Visual,5.0,1,56.0,60.329640381194594,99.0,Yes,3,5,6,58.59778422871676,Health Sciences,Nursing
20.0,Female,33.0,Visual,4.0,1,90.0,69.45666230235123,64.0,Yes,1,4,5,77.67399738141074,Engineering,Aerospace
27.0,Male,41.0,Visual,15.0,1,66.0,74.59644769824254,84.0,No,3,3,7,71.15786861894553,Engineering,Computer
25.0,Female,36.0,Kinesthetic,18.0,1,78.0,72.18053381167692,99.0,No,7,4,6,74.50832028700616,Business and Finance,Business Administration
21.0,Male,48.0,Reading/Writing,17.0,1,97.0,74.8872992373173,78.0,Yes,7,4,7,83.73237954239038,Business and Finance,Marketing
26.0,Female,5.0,Auditory,19.0,1,77.0,43.2,87.0,No,10,4,7,56.72,Engineering,Computer
29.0,Male,21.0,Auditory,4.0,0,86.0,52.60373372305624,89.0,Yes,6,2,6,65.96224023383374,Health Sciences,Nursing
29.0,Female,24.0,Kinesthetic,5.0,0,50.0,49.160986394897726,78.0,Yes,3,4,7,49.49659183693864,Engineering,Electrical
22.0,Male,24.0,Kinesthetic,4.0,0,61.0,58.84237388130689,91.0,Yes,2,3,5,59.70542432878413,Business and Finance,Business Administration
28.0,Male,27.0,Reading/Writing,0.0,0,89.0,69.80580631940083,96.0,Yes,1,5,7,77.4834837916405,Business and Finance,Finance
21.0,Female,16.0,Auditory,19.0,1,58.0,51.16200760805961,84.0,Yes,6,7,6,53.89720456483577,Engineering,Electrical
21.0,Other,24.0,Kinesthetic,16.0,1,51.0,57.0188133761726,98.0,Yes,8,5,8,54.61128802570356,Business and Finance,Finance
27.0,Female,10.0,Visual,14.0,1,55.0,54.907875446298746,85.0,Yes,3,2,6,54.94472526777925,Business and Finance,Accountancy
27.0,Female,6.0,Kinesthetic,4.0,0,77.0,44.58922888089885,99.0,No,7,4,7,57.553537328539306,Business and Finance,Accountancy
18.0,Female,35.0,Auditory,18.0,0,57.0,65.44379230236976,97.0,No,2,4,6,62.06627538142186,Business and Finance,Business Administration
29.0,Female,25.0,Reading/Writing,11.0,1,57.0,45.81151283949676,55.0,Yes,6,7,4,50.286907703698056,Health Sciences,Physical Therapy
20.0,Male,12.0,Kinesthetic,8.0,0,67.0,44.81994141385426,71.0,Yes,2,0,8,53.69196484831255,Business and Finance,Business Administration
28.0,Male,26.0,Kinesthetic,5.0,1,67.0,70.6,84.0,Yes,1,0,7,69.16,Business and Finance,Accountancy
20.0,Female,32.0,Visual,4.0,1,72.0,60.122768830320425,86.0,Yes,8,0,8,64.87366129819226,Engineering,Computer
22.0,Female,13.0,Auditory,6.0,1,85.0,60.113089304075366,76.0,Yes,2,6,6,70.06785358244522,Engineering,Electrical
28.0,Female,6.0,Auditory,0.0,0,59.0,29.837114496307592,70.0,No,6,6,6,41.50226869778456,Business and Finance,Marketing
29.0,Female,29.0,Kinesthetic,3.0,0,69.0,46.66055129555417,79.0,Yes,8,5,4,55.5963307773325,Business and Finance,Finance
19.0,Female,17.0,Reading/Writing,2.0,0,55.0,40.97425653056276,71.0,Yes,4,2,6,46.58455391833766,Health Sciences,Nursing
18.0,Male,33.0,Reading/Writing,17.0,0,79.0,71.60000000000001,95.0,Yes,1,6,6,74.56,Business and Finance,Finance
25.0,Other,39.0,Auditory,2.0,1,96.0,72.13634014779733,94.0,Yes,9,4,8,81.6818040886784,Health Sciences,Physical Therapy
24.0,Female,10.0,Visual,16.0,0,81.0,43.60276262478624,66.0,Yes,2,2,5,58.56165757487175,Business and Finance,Finance
19.0,Male,36.0,Visual,10.0,1,63.0,48.238605004416186,59.0,Yes,9,2,7,54.14316300264972,Health Sciences,Physical Therapy
23.0,Female,35.0,Auditory,17.0,0,75.0,59.2,63.0,No,1,3,5,65.52000000000001,Health Sciences,Pharmacy
26.0,Male,39.0,Visual,5.0,1,77.0,81.08378200741849,87.0,Yes,1,2,7,79.45026920445109,Business and Finance,Accountancy
20.0,Female,25.0,Reading/Writing,15.0,1,53.0,49.867585559861006,51.0,Yes,3,6,6,51.1205513359166,Engineering,Computer
27.0,Female,27.0,Reading/Writing,18.0,0,87.0,49.81712755143069,85.0,Yes,8,1,6,64.69027653085841,Business and Finance,Business Administration
23.0,Male,12.0,Visual,9.0,0,65.0,53.8,89.0,Yes,1,5,7,58.28,Business and Finance,Marketing
18.0,Female,12.0,Reading/Writing,17.0,0,74.0,34.800000000000004,82.0,Yes,10,5,6,50.48,Business and Finance,Marketing
18.0,Male,13.0,Visual,0.0,0,97.0,48.32026809785406,85.0,Yes,6,1,6,67.79216085871244,Engineering,Electrical
23.0,Male,28.0,Reading/Writing,1.0,0,61.0,60.62118011813182,91.0,Yes,2,2,5,60.77270807087909,Health Sciences,Nursing
21.0,Female,25.0,Kinesthetic,9.0,1,87.0,55.3898519586787,64.0,Yes,6,5,5,68.03391117520722,Health Sciences,Nursing
23.0,Female,43.0,Kinesthetic,12.0,1,70.0,80.2,81.0,Yes,1,1,7,76.12,Engineering,Aerospace
25.0,Female,34.0,Kinesthetic,16.0,1,63.0,56.85291244199117,72.0,Yes,7,5,8,59.31174746519471,Engineering,Aerospace
26.0,Male,29.0,Reading/Writing,14.0,0,100.0,57.897848672969495,64.0,Yes,2,3,6,74.7387092037817,Health Sciences,Pharmacy
24.0,Male,26.0,Kinesthetic,12.0,1,59.0,48.37948717854377,68.0,Yes,8,4,4,52.62769230712626,Business and Finance,Accountancy
20.0,Female,39.0,Reading/Writing,3.0,1,73.0,65.20956299088024,78.0,Yes,6,5,9,68.32573779452815,Engineering,Computer
25.0,Male,28.0,Kinesthetic,5.0,1,97.0,55.24878073305183,53.0,Yes,6,4,6,71.9492684398311,Business and Finance,Finance
26.0,Male,43.0,Kinesthetic,17.0,0,93.0,80.4,95.0,Yes,1,1,8,85.44,Business and Finance,Marketing
25.0,Female,28.0,Reading/Writing,18.0,0,77.0,57.8,69.0,Yes,1,4,7,65.48,Engineering,Civil
27.0,Male,12.0,Kinesthetic,9.0,1,100.0,53.69286647130272,58.0,Yes,3,4,7,72.21571988278163,Health Sciences,Pharmacy
25.0,Male,26.0,Auditory,8.0,1,84.0,68.0,69.0,No,1,0,9,74.4,Health Sciences,Physical Therapy
28.0,Male,43.0,Auditory,6.0,0,90.0,65.5982296259362,87.0,Yes,6,3,6,75.35893777556171,Health Sciences,Medical Technology
26.0,Male,42.0,Visual,10.0,1,68.0,61.99614254506224,55.0,Yes,4,3,6,64.39768552703734,Engineering,Aerospace
26.0,Male,40.0,Kinesthetic,0.0,0,91.0,53.99421703605846,51.0,No,4,3,6,68.79653022163507,Engineering,Civil
25.0,Male,33.0,Auditory,15.0,0,64.0,55.06278966344614,93.0,Yes,7,6,4,58.63767379806768,Engineering,Electrical
19.0,Male,15.0,Visual,1.0,1,79.0,45.75186402555141,59.0,Yes,6,1,6,59.05111841533085,Business and Finance,Accountancy
18.0,Female,29.0,Visual,8.0,0,79.0,62.10856165914444,86.0,No,2,5,6,68.86513699548667,Business and Finance,Finance
28.0,Female,21.0,Kinesthetic,17.0,1,60.0,49.22138312300714,78.0,No,8,6,8,53.53282987380429,Health Sciences,Nursing
23.0,Male,5.0,Auditory,17.0,1,92.0,49.7586978203796,83.0,No,7,5,6,66.65521869222776,Business and Finance,Accountancy
25.0,Male,11.0,Auditory,11.0,0,77.0,52.28009015814219,98.0,Yes,4,4,8,62.168054094885306,Engineering,Electrical
28.0,Female,39.0,Reading/Writing,16.0,0,83.0,65.07777594558223,77.0,No,2,6,6,72.24666556734934,Business and Finance,Finance
20.0,Female,10.0,Auditory,3.0,0,52.0,45.2,77.0,Yes,1,3,7,47.92,Engineering,Civil
28.0,Male,15.0,Visual,14.0,0,82.0,62.2,97.0,No,1,8,4,70.12,Engineering,Aerospace
18.0,Male,21.0,Kinesthetic,13.0,0,100.0,49.38689637158807,67.0,No,5,7,4,69.63213782295284,Health Sciences,Medical Technology
27.0,Female,5.0,Visual,8.0,1,99.0,65.83355245682617,89.0,No,1,1,4,79.1001314740957,Health Sciences,Physical Therapy
25.0,Male,27.0,Auditory,17.0,0,82.0,56.90442179174303,78.0,No,3,7,5,66.94265307504583,Health Sciences,Pharmacy
28.0,Male,46.0,Auditory,20.0,0,67.0,49.940940980577615,51.0,Yes,5,5,4,56.76456458834657,Health Sciences,Pharmacy
25.0,Female,9.0,Kinesthetic,14.0,0,95.0,46.0,59.0,No,1,2,6,65.6,Business and Finance,Marketing
24.0,Male,24.0,Visual,16.0,1,98.0,74.00000000000001,80.0,Yes,1,9,8,83.60000000000001,Engineering,Computer
20.0,Male,44.0,Auditory,15.0,1,93.0,90.3733256082663,96.0,No,1,4,5,91.42399536495978,Health Sciences,Physical Therapy
21.0,Female,28.0,Auditory,8.0,1,53.0,45.400000000000006,70.0,No,10,1,9,48.440000000000005,Health Sciences,Physical Therapy
21.0,Female,31.0,Kinesthetic,18.0,1,61.0,62.9976971967227,85.0,Yes,5,1,7,62.19861831803362,Health Sciences,Pharmacy
22.0,Other,33.0,Kinesthetic,5.0,1,64.0,47.1440078808998,52.0,No,8,5,6,53.88640472853988,Engineering,Electrical
24.0,Male,38.0,Auditory,6.0,1,100.0,79.15762480301615,99.0,Yes,6,5,5,87.49457488180968,Engineering,Electrical
19.0,Male,40.0,Reading/Writing,16.0,1,71.0,68.75832557291562,94.0,Yes,8,4,7,69.65499534374938,Engineering,Mechanical
25.0,Female,16.0,Reading/Writing,17.0,1,84.0,65.71797847586241,91.0,Yes,3,2,9,73.03078708551745,Business and Finance,Marketing
23.0,Male,16.0,Auditory,1.0,1,79.0,68.8848891459822,98.0,Yes,2,1,7,72.93093348758933,Engineering,Computer
19.0,Female,26.0,Kinesthetic,0.0,1,67.0,72.6,89.0,No,1,3,7,70.36,Business and Finance,Marketing
28.0,Male,12.0,Reading/Writing,3.0,0,95.0,50.12252489670816,78.0,Yes,3,1,8,68.07351493802489,Business and Finance,Accountancy
23.0,Female,48.0,Reading/Writing,15.0,1,51.0,66.97297194700204,50.0,Yes,1,8,4,60.58378316820122,Business and Finance,Accountancy
19.0,Female,9.0,Auditory,5.0,1,100.0,63.12078881665309,95.0,Yes,5,5,5,77.87247328999186,Business and Finance,Marketing
21.0,Female,23.0,Reading/Writing,2.0,1,54.0,58.77881126296715,95.0,No,6,4,8,56.86728675778029,Health Sciences,Medical Technology
23.0,Male,38.0,Visual,5.0,1,70.0,72.06295372199031,76.0,Yes,2,8,4,71.23777223319419,Health Sciences,Physical Therapy
27.0,Male,23.0,Auditory,11.0,1,68.0,62.84048710490796,80.0,No,3,4,6,64.90429226294478,Health Sciences,Physical Therapy
20.0,Female,30.0,Reading/Writing,11.0,1,54.0,70.92815874592897,89.0,Yes,1,4,5,64.15689524755737,Health Sciences,Medical Technology
24.0,Other,40.0,Reading/Writing,4.0,1,95.0,71.32215891220422,87.0,Yes,8,7,6,80.79329534732253,Health Sciences,Nursing
25.0,Male,48.0,Auditory,14.0,0,76.0,56.37922437443915,71.0,Yes,8,9,5,64.22753462466349,Engineering,Mechanical
22.0,Female,48.0,Visual,6.0,1,96.0,84.66439105206841,95.0,No,5,0,5,89.19863463124105,Business and Finance,Business Administration
26.0,Male,8.0,Visual,18.0,0,72.0,35.2,90.0,Yes,10,4,8,49.92,Health Sciences,Nursing
26.0,Male,38.0,Auditory,19.0,0,64.0,55.943732578933904,63.0,Yes,2,3,4,59.16623954736034,Health Sciences,Nursing
27.0,Female,46.0,Kinesthetic,13.0,0,82.0,48.8,62.0,Yes,10,3,9,62.08,Business and Finance,Marketing
23.0,Female,49.0,Kinesthetic,11.0,1,68.0,56.47598301973258,56.0,No,9,5,7,61.08558981183955,Business and Finance,Accountancy
21.0,Male,8.0,Reading/Writing,9.0,1,57.0,45.49368241381094,63.0,No,2,1,7,50.09620944828656,Business and Finance,Business Administration
23.0,Female,10.0,Auditory,0.0,0,53.0,36.84729291270392,79.0,Yes,5,3,7,43.30837574762235,Engineering,Electrical
25.0,Male,13.0,Auditory,5.0,0,68.0,32.413636255848694,51.0,Yes,5,1,8,46.64818175350922,Engineering,Mechanical
21.0,Male,7.0,Kinesthetic,14.0,0,61.0,38.07364649630015,81.0,Yes,5,0,7,47.244187897780094,Business and Finance,Marketing
18.0,Male,19.0,Kinesthetic,10.0,0,92.0,46.60000000000001,92.0,No,10,0,5,64.76,Engineering,Electrical
23.0,Male,20.0,Visual,13.0,1,77.0,65.55752158503911,79.0,Yes,1,7,7,70.13451295102347,Engineering,Aerospace
23.0,Male,43.0,Reading/Writing,10.0,0,85.0,61.60000000000001,97.0,No,10,3,6,70.96000000000001,Engineering,Civil
20.0,Male,11.0,Kinesthetic,8.0,1,81.0,51.88384806416732,59.0,Yes,2,0,7,63.53030883850039,Business and Finance,Accountancy
23.0,Female,12.0,Reading/Writing,3.0,0,92.0,44.48198914327291,73.0,Yes,5,2,9,63.48919348596375,Business and Finance,Finance
26.0,Male,42.0,Auditory,14.0,0,52.0,71.6,95.0,No,1,6,6,63.75999999999999,Engineering,Aerospace
19.0,Female,44.0,Visual,2.0,1,70.0,64.0,84.0,No,10,6,5,66.4,Business and Finance,Business Administration
24.0,Male,7.0,Auditory,16.0,0,95.0,27.169730184772064,55.0,No,9,1,6,54.30183811086324,Business and Finance,Business Administration
22.0,Female,8.0,Reading/Writing,19.0,0,62.0,22.4,53.0,Yes,10,3,8,38.24,Business and Finance,Finance
29.0,Female,43.0,Reading/Writing,1.0,0,65.0,54.400000000000006,89.0,Yes,10,5,4,58.64,Engineering,Electrical
28.0,Female,35.0,Auditory,14.0,0,72.0,41.33502476120583,56.0,Yes,8,4,6,53.601014856723495,Health Sciences,Nursing
20.0,Female,23.0,Visual,12.0,0,54.0,39.04632228138638,80.0,No,8,3,8,45.02779336883183,Health Sciences,Medical Technology
29.0,Male,28.0,Visual,9.0,1,58.0,57.14959483556325,53.0,Yes,1,3,5,57.48975690133795,Business and Finance,Marketing
19.0,Male,34.0,Auditory,17.0,0,64.0,58.8,69.0,Yes,1,0,10,60.88,Engineering,Electrical
24.0,Female,21.0,Auditory,20.0,0,51.0,26.740006450104573,56.0,Yes,9,1,7,36.44400387006274,Health Sciences,Nursing
27.0,Female,5.0,Auditory,19.0,1,89.0,42.8,80.0,Yes,10,1,8,61.28,Engineering,Electrical
25.0,Other,49.0,Auditory,12.0,0,76.0,46.60000000000001,55.0,No,10,2,6,58.36000000000001,Engineering,Aerospace
26.0,Male,15.0,Kinesthetic,3.0,1,55.0,37.65145565780077,55.0,Yes,7,5,5,44.59087339468046,Business and Finance,Marketing
29.0,Female,17.0,Kinesthetic,9.0,0,52.0,27.4,67.0,No,10,0,6,37.24,Health Sciences,Physical Therapy
20.0,Male,6.0,Auditory,13.0,1,90.0,46.59694101357685,87.0,Yes,9,5,6,63.958164608146106,Health Sciences,Pharmacy
26.0,Female,12.0,Kinesthetic,5.0,0,89.0,44.72676915727987,61.0,No,2,3,5,62.43606149436792,Health Sciences,Physical Therapy
18.0,Female,30.0,Reading/Writing,5.0,0,77.0,53.8,56.0,Yes,1,5,8,63.08,Engineering,Civil
19.0,Male,44.0,Reading/Writing,0.0,0,64.0,61.030402600016615,98.0,No,8,4,6,62.21824156000997,Business and Finance,Accountancy
22.0,Female,45.0,Auditory,7.0,0,63.0,53.26995842895103,60.0,Yes,5,3,8,57.16197505737062,Health Sciences,Medical Technology
29.0,Male,8.0,Reading/Writing,15.0,0,64.0,44.58934274586232,87.0,Yes,3,3,8,52.35360564751739,Business and Finance,Marketing
19.0,Male,45.0,Reading/Writing,15.0,0,92.0,74.46900444565992,91.0,Yes,3,5,5,81.48140266739595,Business and Finance,Finance
27.0,Male,34.0,Visual,5.0,1,93.0,81.94842789015402,89.0,Yes,1,2,4,86.36905673409242,Health Sciences,Pharmacy
24.0,Female,26.0,Visual,7.0,0,91.0,38.452627908333845,50.0,Yes,7,5,4,59.47157674500031,Health Sciences,Pharmacy
27.0,Male,41.0,Reading/Writing,2.0,0,51.0,50.47607916427577,60.0,Yes,4,4,5,50.68564749856546,Business and Finance,Marketing
18.0,Male,49.0,Auditory,1.0,0,100.0,81.72218530846521,86.0,No,1,4,7,89.03331118507913,Engineering,Aerospace
20.0,Male,38.0,Kinesthetic,15.0,1,88.0,67.61852396967397,77.0,Yes,6,4,6,75.77111438180438,Business and Finance,Accountancy
29.0,Female,29.0,Auditory,16.0,0,90.0,35.8,51.0,Yes,10,5,6,57.48,Health Sciences,Nursing
25.0,Female,11.0,Kinesthetic,5.0,1,95.0,52.89728790639319,67.0,Yes,4,3,4,69.73837274383591,Engineering,Computer
20.0,Male,6.0,Kinesthetic,20.0,1,64.0,29.200000000000003,57.0,No,10,7,7,43.120000000000005,Business and Finance,Marketing
28.0,Female,47.0,Kinesthetic,17.0,0,98.0,57.8,75.0,Yes,10,5,5,73.88,Business and Finance,Marketing
27.0,Female,44.0,Auditory,20.0,1,70.0,65.52056641784719,56.0,Yes,3,7,6,67.31233985070831,Health Sciences,Pharmacy
25.0,Female,43.0,Reading/Writing,14.0,1,56.0,75.49566699674057,77.0,Yes,1,3,5,67.69740019804433,Health Sciences,Physical Therapy
23.0,Male,39.0,Visual,10.0,0,87.0,62.65198013648535,77.0,No,4,2,7,72.39118808189122,Health Sciences,Medical Technology
21.0,Male,36.0,Auditory,12.0,1,91.0,64.6,87.0,No,10,2,8,75.16,Health Sciences,Nursing
27.0,Female,18.0,Visual,1.0,1,87.0,40.622653516422055,51.0,Yes,8,5,6,59.17359210985323,Engineering,Computer
18.0,Female,47.0,Reading/Writing,6.0,1,64.0,75.0779113266307,80.0,Yes,3,6,8,70.64674679597842,Business and Finance,Accountancy
18.0,Male,46.0,Visual,18.0,0,57.0,62.38069268191744,87.0,Yes,5,3,8,60.22841560915046,Engineering,Mechanical
23.0,Female,6.0,Auditory,6.0,1,62.0,48.0,60.0,No,1,3,10,53.6,Business and Finance,Marketing
28.0,Female,29.0,Kinesthetic,12.0,0,75.0,41.3950665179166,71.0,Yes,9,1,6,54.83703991074996,Business and Finance,Marketing
20.0,Male,22.0,Visual,17.0,1,50.0,54.01079484418963,88.0,Yes,7,4,4,52.40647690651378,Engineering,Civil
23.0,Male,48.0,Visual,16.0,1,98.0,81.6,63.0,Yes,1,4,4,88.16,Business and Finance,Marketing
26.0,Male,16.0,Kinesthetic,6.0,1,55.0,41.156852476279816,58.0,No,6,2,7,46.69411148576789,Engineering,Civil
18.0,Male,46.0,Kinesthetic,8.0,0,59.0,73.78838120192671,97.0,Yes,2,2,6,67.87302872115603,Business and Finance,Marketing
28.0,Male,29.0,Visual,14.0,1,82.0,67.56712149968594,86.0,Yes,5,3,6,73.34027289981157,Engineering,Computer
18.0,Male,17.0,Kinesthetic,13.0,1,68.0,59.959718267557065,80.0,No,2,6,6,63.17583096053424,Business and Finance,Finance
27.0,Female,16.0,Kinesthetic,19.0,1,87.0,71.17450588330297,100.0,No,2,4,7,77.50470352998178,Health Sciences,Nursing
18.0,Female,23.0,Auditory,3.0,0,56.0,36.6507171534973,74.0,Yes,8,5,7,44.39043029209838,Health Sciences,Nursing
23.0,Male,34.0,Reading/Writing,10.0,1,100.0,67.65496733959294,80.0,No,7,2,8,80.59298040375577,Health Sciences,Nursing
27.0,Male,9.0,Reading/Writing,12.0,1,76.0,66.54977573627936,100.0,Yes,2,3,5,70.32986544176761,Engineering,Aerospace
29.0,Male,35.0,Visual,11.0,0,81.0,53.99055202501231,50.0,No,1,3,8,64.79433121500739,Engineering,Mechanical
23.0,Male,30.0,Reading/Writing,19.0,1,52.0,39.412983788696806,50.0,Yes,9,5,4,44.44779027321808,Health Sciences,Pharmacy
26.0,Female,9.0,Visual,3.0,1,57.0,46.74637750655278,64.0,No,2,4,6,50.84782650393167,Engineering,Computer
18.0,Female,38.0,Auditory,16.0,1,50.0,65.60000000000001,62.0,No,1,4,4,59.36000000000001,Engineering,Electrical
29.0,Female,25.0,Reading/Writing,13.0,1,71.0,52.5494880299419,77.0,Yes,8,1,5,59.92969281796514,Business and Finance,Finance
26.0,Male,18.0,Auditory,10.0,1,77.0,63.42629272791665,96.0,Yes,5,2,10,68.85577563675,Engineering,Computer
19.0,Male,44.0,Kinesthetic,13.0,1,94.0,65.07597223643029,62.0,Yes,7,2,6,76.64558334185817,Engineering,Computer
28.0,Female,36.0,Reading/Writing,20.0,0,76.0,41.39713751987024,51.0,Yes,7,6,8,55.23828251192215,Health Sciences,Nursing
24.0,Male,15.0,Visual,8.0,1,59.0,39.2,71.0,Yes,10,5,5,47.120000000000005,Business and Finance,Accountancy
20.0,Female,10.0,Visual,20.0,1,93.0,46.33582198828991,50.0,Yes,4,5,5,65.00149319297395,Engineering,Aerospace
19.0,Female,10.0,Visual,17.0,0,61.0,23.8,64.0,No,10,2,6,38.68,Engineering,Computer
23.0,Male,11.0,Visual,20.0,0,72.0,36.042307761005816,62.0,Yes,4,6,9,50.42538465660349,Engineering,Civil
26.0,Male,39.0,Reading/Writing,4.0,0,89.0,67.30391065388947,89.0,Yes,4,4,7,75.98234639233368,Business and Finance,Accountancy
21.0,Female,5.0,Auditory,0.0,1,57.0,32.28623628119695,52.0,Yes,6,9,6,42.17174176871817,Health Sciences,Nursing
20.0,Male,22.0,Auditory,14.0,0,58.0,47.26076276217043,89.0,Yes,6,1,10,51.55645765730226,Health Sciences,Medical Technology
19.0,Male,40.0,Kinesthetic,15.0,1,59.0,71.02856850161211,75.0,Yes,2,3,6,66.21714110096727,Health Sciences,Medical Technology
27.0,Female,20.0,Visual,9.0,1,81.0,40.2,55.0,Yes,10,0,4,56.52,Health Sciences,Physical Therapy
19.0,Female,21.0,Reading/Writing,13.0,0,79.0,32.4,60.0,No,10,2,4,51.04,Engineering,Aerospace
27.0,Male,36.0,Auditory,0.0,0,85.0,64.2,69.0,Yes,1,5,6,72.52000000000001,Business and Finance,Business Administration
